id;chan_id;val;dtime
19255885;201;23,9;2020-01-04 23:15:11.357
19256211;201;24;2020-01-04 23:30:08.973
19256450;201;23,9;2020-01-04 23:45:05.697
19256877;201;24,1;2020-01-05 00:00:10.940
19257222;201;24;2020-01-05 00:15:13.547
19257444;201;24,2;2020-01-05 00:30:06.257
19257847;201;23,9;2020-01-05 00:45:08.933
19258167;201;24,1;2020-01-05 01:00:09.017
19258505;201;24;2020-01-05 01:15:10.770
19258834;201;24,1;2020-01-05 01:30:11.053
19259138;201;24;2020-01-05 01:45:08.747
19259398;201;24,1;2020-01-05 02:00:06.790
19259791;201;24;2020-01-05 02:15:08.473
19260037;201;24,1;2020-01-05 02:30:06.210
19260458;201;24;2020-01-05 02:45:11.357
19260773;201;24,1;2020-01-05 03:00:08.970
19261032;201;24;2020-01-05 03:15:06.663
19261427;201;24;2020-01-05 03:30:08.433
19261752;201;24;2020-01-05 03:45:08.553
19262001;201;24;2020-01-05 04:00:06.183
19262333;201;24,1;2020-01-05 04:15:06.133
19262733;201;24;2020-01-05 04:30:08.870
19263061;201;24,2;2020-01-05 04:45:09.013
19263400;201;24,1;2020-01-05 05:00:09.050
19263718;201;24,2;2020-01-05 05:15:09.183
19264059;201;24,1;2020-01-05 05:30:10.903
19264371;201;24,3;2020-01-05 05:45:08.507
19264699;201;24,1;2020-01-05 06:00:08.593
19265033;201;24,4;2020-01-05 06:15:08.727
19265374;201;24,3;2020-01-05 06:30:11.553
19265693;201;24,5;2020-01-05 06:45:08.990
19266021;201;24,4;2020-01-05 07:00:11.033
19266337;201;24,5;2020-01-05 07:15:08.640
19266680;201;24,6;2020-01-05 07:30:11.460
19266923;201;24,7;2020-01-05 07:45:06.487
19267336;201;24,6;2020-01-05 08:00:11.717
19267562;201;24,6;2020-01-05 08:15:05.793
19267992;201;24,5;2020-01-05 08:30:11.057
19268234;201;24,4;2020-01-05 08:45:06.250
19268639;201;23,8;2020-01-05 09:00:09.000
19268887;201;23,7;2020-01-05 09:15:06.490
19269296;201;23,6;2020-01-05 09:30:08.257
19269620;201;23,7;2020-01-05 09:45:08.300
19269956;201;23,9;2020-01-05 10:00:08.423
19270273;201;23,8;2020-01-05 10:15:08.547
19270610;201;23,9;2020-01-05 10:30:11.177
19270920;201;23,8;2020-01-05 10:45:08.787
19271257;201;24;2020-01-05 11:00:09.160
19271591;201;24;2020-01-05 11:15:11.850
19271901;201;24,2;2020-01-05 11:30:11.137
19272220;201;24,1;2020-01-05 11:45:08.830
19272546;201;24,3;2020-01-05 12:00:08.973
19272865;201;24,3;2020-01-05 12:15:09.027
19273198;201;24,1;2020-01-05 12:30:09.043
19273447;201;23,7;2020-01-05 12:45:06.660
19273864;201;23,6;2020-01-05 13:00:10.800
19274175;201;23,4;2020-01-05 13:15:08.333
19274514;201;23,6;2020-01-05 13:30:08.527
19274846;201;23,3;2020-01-05 13:45:08.660
19275171;201;23,4;2020-01-05 14:00:11.367
19275492;201;23,3;2020-01-05 14:15:08.980
19275750;201;23,4;2020-01-05 14:30:06.620
19276068;201;23,3;2020-01-05 14:45:05.777
19276521;201;23,5;2020-01-05 15:00:13.557
19276816;201;23,3;2020-01-05 15:15:08.553
19277146;201;23,5;2020-01-05 15:30:08.767
19277397;201;23,4;2020-01-05 15:45:06.437
19277728;201;23,5;2020-01-05 16:00:06.613
19278141;201;23,5;2020-01-05 16:15:10.810
19278452;201;23,6;2020-01-05 16:30:08.487
19278791;201;23,6;2020-01-05 16:45:08.720
19279128;201;23,6;2020-01-05 17:00:11.370
19279449;201;23,6;2020-01-05 17:15:08.933
19279767;201;23,6;2020-01-05 17:30:08.247
19280016;201;23,6;2020-01-05 17:45:05.807
19280355;201;23,4;2020-01-05 18:00:06.000
19280685;201;23,4;2020-01-05 18:15:06.103
19281011;201;23,3;2020-01-05 18:30:06.423
19281424;201;23,6;2020-01-05 18:45:09.033
19281663;201;23,5;2020-01-05 19:00:05.677
19282073;201;23,7;2020-01-05 19:15:08.300
19282416;201;23,6;2020-01-05 19:30:11.037
19282661;201;23,9;2020-01-05 19:45:06.200
19283067;201;23,8;2020-01-05 20:00:08.833
19283400;201;23,9;2020-01-05 20:15:09.187
