id;chan_id;val;dtime
19307633;202;24;2020-01-06 14:45:08.490
19307976;202;24,1;2020-01-06 15:00:11.200
19308306;202;24;2020-01-06 15:15:11.340
19308629;202;24;2020-01-06 15:30:08.917
19308962;202;24;2020-01-06 15:45:11.637
19309280;202;24,2;2020-01-06 16:00:09.233
19309612;202;24,1;2020-01-06 16:15:08.307
19309851;202;23,9;2020-01-06 16:30:05.887
19310269;202;23,9;2020-01-06 16:45:08.513
19310638;202;23,7;2020-01-06 17:00:13.620
19310931;202;23,7;2020-01-06 17:15:08.750
19311265;202;23,5;2020-01-06 17:30:11.410
19311599;202;23,6;2020-01-06 17:45:11.540
19311911;202;23,5;2020-01-06 18:00:09.187
19312231;202;23,6;2020-01-06 18:15:08.280
19312567;202;23,5;2020-01-06 18:30:08.483
19312897;202;23,7;2020-01-06 18:45:08.657
19313242;202;23,6;2020-01-06 19:00:11.300
19313591;202;23,7;2020-01-06 19:15:14.000
19313887;202;23,7;2020-01-06 19:30:09.147
